location_id,latitude,longitude,timestamp,temperature,rainfall_mm,wind_speed,humidity,visibility_km,traffic_congestion_level,average_speed,traffic_volume,num_recent_accidents,num_recent_incidents,risk_score,risk_category,severity_level
705,7.028621,80.276128,2025-11-08 03:29:59,28.21,1.07,7.6,68.39,10.0,4,52,451,0,1,0.1499,safe,1.5
706,6.162081,81.514322,2025-11-08 16:29:59,27.84,0.0,0.82,80.76,10.0,1,73,96,0,2,0.0982,safe,0.98
707,7.658351,80.445764,2025-11-08 13:29:59,28.5,0.37,5.85,81.87,10.0,8,24,849,0,1,0.25,safe,2.5
708,9.379902,80.822887,2025-11-10 08:29:59,22.32,0.0,2.33,73.09,10.0,3,59,705,1,0,0.15,safe,1.5
709,8.647408,81.067398,2025-11-12 18:29:59,22.15,0.0,2.24,74.46,10.0,5,45,533,0,2,0.0052,safe,0.05
710,6.841152,80.60331,2025-11-12 06:29:59,24.1,0.0,32.91,67.51,10.0,5,45,95,1,3,0.35,low,3.5
711,9.596701,81.067535,2025-11-09 11:29:59,32.66,0.0,5.29,61.33,10.0,2,66,3394,0,0,0.2222,safe,2.22
712,6.663459,80.931182,2025-11-10 11:29:59,26.27,0.0,7.89,59.73,10.0,1,73,644,0,2,0.0729,safe,0.73
713,8.180341,81.340706,2025-11-14 05:29:59,23.73,0.0,10.87,80.24,10.0,1,73,1616,1,0,0.15,safe,1.5
714,8.504733,81.567311,2025-11-13 08:29:59,29.16,1.36,4.51,72.23,10.0,7,31,160,0,4,0.1982,safe,1.98
715,8.713812,81.81232,2025-11-10 20:29:59,24.34,0.0,4.25,62.13,10.0,3,59,342,2,0,0.3,low,3.0
716,8.958602,80.578447,2025-11-13 17:29:59,25.56,0.26,2.41,90.09,10.0,8,24,13,0,0,0.25,safe,2.5
717,6.274122,81.099046,2025-11-14 00:29:59,33.61,0.0,4.31,81.3,10.0,1,73,1652,0,3,0.2192,safe,2.19
718,9.418123,79.855339,2025-11-13 07:29:59,25.92,4.35,9.49,87.26,10.0,6,38,57,0,0,0.1115,safe,1.11
719,5.913158,80.076689,2025-11-10 06:29:59,23.59,0.0,0.81,63.4,10.0,5,45,401,0,0,0.1404,safe,1.4
720,7.37435,81.462946,2025-11-12 11:29:59,31.11,0.0,2.52,72.87,10.0,6,38,580,2,1,0.3,low,3.0
721,6.205023,81.732244,2025-11-14 07:29:59,23.96,0.0,22.08,75.45,10.0,2,66,719,1,1,0.15,safe,1.5
722,6.574838,79.658168,2025-11-10 19:29:59,29.91,0.0,4.58,89.62,10.0,2,66,408,0,1,0.1299,safe,1.3
723,8.535635,80.387713,2025-11-14 15:29:59,28.74,15.54,10.05,81.27,5.69,0,80,583,0,2,0.0271,safe,0.27
724,6.882612,80.12375,2025-11-09 19:29:59,20.66,0.0,52.77,75.21,10.0,0,80,906,1,0,0.35,low,3.5
725,7.659462,81.689661,2025-11-09 08:29:59,33.36,0.0,3.84,65.6,10.0,8,24,1375,2,0,0.55,low,5.5
726,7.063151,80.842649,2025-11-09 11:29:59,25.34,0.0,5.22,68.88,10.0,5,45,2310,0,1,0.1352,safe,1.35
727,8.061448,80.382829,2025-11-10 11:29:59,27.43,5.54,4.99,66.44,10.0,7,31,179,0,1,0.0635,safe,0.64
728,9.77162,80.996462,2025-11-12 09:29:59,29.77,0.0,0.17,63.87,10.0,3,59,121,0,3,0.0838,safe,0.84
729,7.672479,81.076999,2025-11-11 16:29:59,25.57,0.0,5.87,57.44,10.0,4,52,29,0,2,0.1347,safe,1.35
730,8.630773,81.178884,2025-11-10 22:29:59,33.57,0.0,3.85,83.21,10.0,1,73,74,1,0,0.15,safe,1.5
731,7.582455,81.744473,2025-11-09 04:29:59,24.88,0.0,2.22,72.74,10.0,4,52,44,1,1,0.15,safe,1.5
732,9.408999,80.897343,2025-11-08 03:29:59,22.19,0.0,3.45,70.91,10.0,2,66,239,1,0,0.15,safe,1.5
733,8.144245,79.707974,2025-11-14 10:29:59,31.2,0.0,15.92,71.09,10.0,2,66,816,0,0,0.1557,safe,1.56
734,6.937786,81.458351,2025-11-09 12:29:59,28.98,0.0,5.24,95.0,10.0,2,66,1556,0,2,0.1821,safe,1.82
735,6.310687,81.403574,2025-11-10 05:29:59,24.48,0.0,23.63,78.54,10.0,6,38,75,0,0,0.1515,safe,1.51
736,7.366014,79.596062,2025-11-13 17:29:59,23.51,0.0,31.78,90.67,10.0,3,59,1558,0,1,0.2,safe,2.0
737,9.206143,80.487864,2025-11-14 05:29:59,27.13,0.0,17.51,70.77,10.0,0,80,374,1,2,0.15,safe,1.5
738,7.947533,81.08202,2025-11-07 23:29:59,28.78,6.55,5.38,75.6,10.0,6,38,1409,2,0,0.3,low,3.0
739,6.739604,81.087356,2025-11-12 03:29:59,22.45,0.0,16.35,76.5,10.0,1,73,629,0,0,0.1457,safe,1.46
740,7.418818,80.451168,2025-11-10 00:29:59,27.5,0.0,6.85,75.39,10.0,0,80,368,1,1,0.15,safe,1.5
741,7.819425,81.79465,2025-11-13 14:29:59,20.07,0.0,8.15,65.33,10.0,2,66,600,0,2,0.0909,safe,0.91
742,9.283757,81.168011,2025-11-12 05:29:59,27.04,0.0,17.93,69.48,10.0,1,73,292,0,4,0.0854,safe,0.85
743,7.327857,81.47491,2025-11-14 12:29:59,24.3,0.0,4.19,82.58,10.0,7,31,470,0,1,0.2552,safe,2.55
744,6.411164,81.364623,2025-11-09 18:29:59,26.7,0.0,7.07,86.44,10.0,4,52,949,0,0,0.1667,safe,1.67
745,7.85922,81.216709,2025-11-10 16:29:59,27.2,0.0,5.11,67.64,10.0,1,73,32,0,2,0.1556,safe,1.56
746,7.660065,80.510443,2025-11-11 16:29:59,27.18,0.0,13.87,78.2,10.0,2,66,575,0,1,0.1439,safe,1.44
747,6.33008,80.756798,2025-11-14 20:29:59,31.78,3.89,3.45,86.71,10.0,2,66,431,1,1,0.15,safe,1.5
748,8.785438,80.814357,2025-11-09 11:29:59,24.48,0.36,35.33,83.65,10.0,3,59,196,0,2,0.2,safe,2.0
749,8.400493,80.791232,2025-11-10 00:29:59,32.06,6.51,1.05,79.96,10.0,3,59,1331,1,0,0.15,safe,1.5
750,8.404005,80.904995,2025-11-13 00:29:59,25.3,0.0,5.21,55.19,10.0,0,80,959,2,1,0.3,low,3.0
751,8.427893,81.871635,2025-11-10 09:29:59,31.78,0.0,5.19,73.46,10.0,1,73,306,1,0,0.15,safe,1.5
752,7.935191,79.629572,2025-11-12 08:29:59,33.21,5.91,1.28,55.26,10.0,2,66,631,1,0,0.15,safe,1.5
753,8.813754,80.669198,2025-11-08 21:29:59,22.97,0.0,35.88,65.6,10.0,0,80,80,0,1,0.2,safe,2.0
754,6.240696,80.194546,2025-11-13 23:29:59,35.31,0.0,2.78,80.89,10.0,2,66,1269,1,1,0.15,safe,1.5
755,7.136705,80.970779,2025-11-10 10:29:59,27.51,0.0,9.26,70.98,10.0,2,66,540,0,1,0.0717,safe,0.72
756,5.991397,81.428381,2025-11-11 08:29:59,35.37,0.0,0.41,63.52,10.0,0,80,740,0,1,0.1626,safe,1.63
757,8.176309,79.848251,2025-11-12 09:29:59,27.48,0.0,9.38,76.77,10.0,5,45,1234,0,2,0.1491,safe,1.49
758,9.307496,80.535461,2025-11-10 18:29:59,26.68,0.0,19.14,59.83,10.0,0,80,107,0,2,0.1571,safe,1.57
759,7.226524,81.522699,2025-11-10 02:29:59,25.97,0.0,12.79,56.46,10.0,6,38,1090,0,0,0.2749,safe,2.75
760,8.06036,80.824346,2025-11-10 03:29:59,29.25,0.0,16.45,63.34,10.0,4,52,71,0,1,0.1187,safe,1.19
761,8.805192,81.050941,2025-11-10 01:29:59,25.65,0.86,2.58,84.4,10.0,2,66,1685,0,2,0.2492,safe,2.49
762,9.338242,80.232744,2025-11-11 16:29:59,24.54,0.0,5.55,68.76,10.0,2,66,590,1,0,0.15,safe,1.5
763,7.943757,79.670872,2025-11-13 10:29:59,26.66,0.0,4.04,89.91,10.0,8,24,94,1,1,0.4,low,4.0
764,8.504613,80.329329,2025-11-09 20:29:59,34.36,5.44,0.52,85.96,10.0,5,45,1162,0,1,0.2581,safe,2.58
765,6.490452,81.223183,2025-11-11 22:29:59,23.85,0.0,9.73,56.01,10.0,2,66,1724,0,1,0.0654,safe,0.65
766,5.900856,80.102801,2025-11-09 11:29:59,25.4,0.11,2.22,74.55,10.0,2,66,1972,1,2,0.15,safe,1.5
767,8.958931,80.773922,2025-11-08 07:29:59,26.57,0.31,14.58,88.9,10.0,3,59,1657,1,1,0.15,safe,1.5
768,6.047344,81.103784,2025-11-08 17:29:59,22.44,0.0,10.4,91.08,10.0,3,59,512,1,0,0.15,safe,1.5
769,8.002456,80.056912,2025-11-12 21:29:59,22.78,0.0,2.54,82.05,10.0,2,66,1524,1,0,0.15,safe,1.5
770,9.067621,79.71813,2025-11-09 00:29:59,21.72,0.0,3.05,78.89,10.0,1,73,429,1,0,0.15,safe,1.5
771,8.071912,79.534484,2025-11-11 17:29:59,29.01,4.1,0.72,62.75,10.0,3,59,645,1,1,0.15,safe,1.5
772,7.010283,81.452367,2025-11-12 16:29:59,28.19,2.21,6.75,78.07,10.0,2,66,1093,1,1,0.15,safe,1.5
773,8.95075,80.286693,2025-11-11 15:29:59,34.28,0.0,13.0,71.91,10.0,0,80,350,1,3,0.15,safe,1.5
774,6.580684,80.020991,2025-11-14 06:29:59,28.46,0.38,0.0,88.7,10.0,0,80,1122,0,0,0.1378,safe,1.38
775,7.465425,79.556203,2025-11-12 18:29:59,29.98,14.41,15.33,62.03,5.83,1,73,68,1,3,0.15,safe,1.5
776,6.84025,79.773161,2025-11-10 18:29:59,25.31,0.0,1.36,63.75,10.0,4,52,838,0,0,0.2343,safe,2.34
777,7.947134,79.963426,2025-11-10 10:29:59,22.72,0.0,1.82,79.76,10.0,1,73,1632,0,3,0.063,safe,0.63
778,7.670932,80.714531,2025-11-08 14:29:59,27.83,5.87,10.29,76.11,10.0,0,80,939,1,1,0.15,safe,1.5
779,7.765629,81.290338,2025-11-09 20:29:59,26.69,0.0,10.66,74.11,10.0,7,31,550,0,2,0.2676,safe,2.68
780,7.315863,81.360118,2025-11-14 11:29:59,33.69,0.0,7.28,62.42,10.0,10,10,232,0,3,0.25,safe,2.5
781,6.830614,81.04536,2025-11-09 22:29:59,28.97,0.0,20.06,87.3,10.0,1,73,232,0,1,0.1426,safe,1.43
782,7.485307,81.17357,2025-11-12 14:29:59,24.91,0.0,4.91,65.29,10.0,0,80,48,0,0,0.0721,safe,0.72
783,8.670899,79.634463,2025-11-11 00:29:59,34.9,0.0,3.12,73.16,10.0,0,80,1355,0,1,0.0691,safe,0.69
784,6.613594,81.678116,2025-11-14 08:29:59,29.26,0.0,0.72,75.44,10.0,7,31,396,0,1,0.0515,safe,0.52
785,8.134855,80.334036,2025-11-13 08:29:59,27.45,0.0,5.45,81.25,10.0,7,31,2138,2,0,0.3,low,3.0
786,9.180288,81.232955,2025-11-10 23:29:59,24.75,0.0,2.7,70.71,10.0,3,59,15,2,2,0.3,low,3.0
787,7.3275,81.376719,2025-11-08 01:29:59,29.88,0.01,4.76,84.09,10.0,3,59,303,1,2,0.15,safe,1.5
788,6.615307,79.616535,2025-11-14 13:29:59,25.89,4.34,0.4,67.12,10.0,7,31,475,0,1,0.067,safe,0.67
789,5.963421,80.57453,2025-11-08 22:29:59,30.29,0.0,11.37,59.9,10.0,1,73,288,0,3,0.1199,safe,1.2
790,6.110876,81.814029,2025-11-12 04:29:59,27.14,0.0,1.93,90.23,10.0,7,31,1907,0,0,0.2622,safe,2.62
791,7.127887,79.535825,2025-11-14 18:29:59,34.09,0.0,3.94,81.3,10.0,2,66,863,0,2,0.0227,safe,0.23
792,7.973162,81.057764,2025-11-14 16:29:59,29.25,0.0,1.67,84.04,10.0,0,80,206,0,1,0.2916,safe,2.92
793,8.735116,80.118251,2025-11-13 07:29:59,26.77,0.0,0.98,82.74,10.0,4,52,1344,0,2,0.1489,safe,1.49
794,9.607438,80.45518,2025-11-10 06:29:59,28.71,0.0,0.8,76.65,10.0,2,66,4,0,0,0.0001,safe,0.0
795,6.919047,79.820397,2025-11-08 11:29:59,23.31,16.51,17.96,82.88,2.0,3,59,1394,1,1,0.15,safe,1.5
796,9.029089,81.717131,2025-11-08 01:29:59,29.9,2.32,0.51,70.47,10.0,7,31,138,0,1,0.136,safe,1.36
797,9.076144,81.552792,2025-11-09 16:29:59,29.5,0.0,4.48,81.53,10.0,1,73,239,0,0,0.111,safe,1.11
798,8.01289,80.902162,2025-11-14 03:29:59,31.14,0.0,4.49,74.59,10.0,5,45,85,0,2,0.0286,safe,0.29
799,5.939945,79.563866,2025-11-12 17:29:59,25.36,0.0,2.59,83.12,10.0,2,66,820,0,4,0.2416,safe,2.42
800,8.696702,81.56447,2025-11-14 12:29:59,23.12,4.93,1.33,68.9,10.0,6,38,79,0,1,0.0359,safe,0.36
801,8.604639,81.141918,2025-11-08 17:29:59,30.7,0.0,10.5,81.54,10.0,4,52,124,1,1,0.15,safe,1.5
802,6.743474,81.497372,2025-11-12 20:29:59,29.44,0.0,6.78,68.73,10.0,2,66,427,2,1,0.3,low,3.0
803,7.447812,81.687601,2025-11-09 12:29:59,31.68,1.94,0.62,55.46,10.0,5,45,1457,0,0,0.2424,safe,2.42
804,9.127997,81.510853,2025-11-12 15:29:59,32.24,13.45,5.65,70.46,0.99,3,59,553,0,2,0.2,safe,2.0
805,9.485179,80.608792,2025-11-12 01:29:59,38.25,6.95,15.69,60.37,10.0,2,66,273,0,1,0.2981,safe,2.98
806,7.715663,80.01701,2025-11-11 12:29:59,18.7,0.0,7.41,73.59,10.0,3,59,470,0,1,0.0979,safe,0.98
807,7.763635,80.58594,2025-11-13 06:29:59,23.4,0.0,5.75,69.21,10.0,6,38,2131,0,1,0.1425,safe,1.43
808,8.865433,80.23364,2025-11-11 14:29:59,28.72,0.0,6.08,84.63,10.0,1,73,446,1,1,0.15,safe,1.5
809,7.060813,80.127672,2025-11-11 19:29:59,38.11,0.0,0.16,63.85,10.0,2,66,991,0,2,0.2634,safe,2.63
810,7.211341,80.763152,2025-11-11 03:29:59,24.83,0.0,1.39,57.49,10.0,3,59,103,0,1,0.1272,safe,1.27
811,7.679255,80.996229,2025-11-13 08:29:59,25.35,0.0,15.11,57.38,10.0,3,59,1665,0,0,0.2856,safe,2.86
812,6.823796,79.902891,2025-11-09 23:29:59,30.21,0.0,13.52,78.21,10.0,3,59,334,0,2,0.2254,safe,2.25
813,7.469836,81.202467,2025-11-14 13:29:59,29.68,0.0,10.91,74.59,10.0,7,31,182,0,1,0.2908,safe,2.91
814,7.99391,80.59193,2025-11-12 10:29:59,33.37,5.4,23.15,69.84,10.0,4,52,363,1,2,0.15,safe,1.5
815,7.071452,80.859431,2025-11-14 05:29:59,21.44,0.0,9.11,72.03,10.0,2,66,405,0,1,0.0214,safe,0.21
816,6.286157,80.550594,2025-11-11 02:29:59,33.95,0.0,15.6,64.36,10.0,1,73,2275,0,3,0.278,safe,2.78
817,9.380928,81.081916,2025-11-12 08:29:59,30.14,0.0,1.07,73.71,10.0,7,31,1363,0,0,0.1182,safe,1.18
818,9.336838,79.62476,2025-11-13 20:29:59,33.64,0.0,24.83,75.72,10.0,2,66,860,0,1,0.2193,safe,2.19
819,9.171697,80.075031,2025-11-10 05:29:59,21.97,0.0,1.09,66.19,10.0,2,66,587,0,2,0.2406,safe,2.41
820,8.767057,80.406678,2025-11-14 03:29:59,27.41,0.0,5.24,77.03,10.0,8,24,266,0,2,0.25,safe,2.5
821,6.752829,79.656333,2025-11-10 05:29:59,27.82,1.15,10.61,89.91,10.0,4,52,870,1,6,0.15,safe,1.5
822,7.455863,80.225089,2025-11-09 07:29:59,31.71,0.0,25.13,80.43,10.0,0,80,1279,0,2,0.2742,safe,2.74
823,6.648295,80.950898,2025-11-08 15:29:59,26.19,0.0,5.34,77.82,10.0,3,59,89,1,2,0.15,safe,1.5
824,9.013316,80.060929,2025-11-14 21:29:59,30.8,0.0,6.43,70.1,10.0,0,80,1075,0,2,0.1475,safe,1.48
825,9.037574,80.064138,2025-11-10 08:29:59,24.14,0.0,1.2,78.27,10.0,8,24,836,0,0,0.25,safe,2.5
826,6.346682,81.547278,2025-11-08 14:29:59,30.36,0.0,9.35,72.32,10.0,10,10,1375,0,3,0.25,safe,2.5
827,9.174472,80.006722,2025-11-12 07:29:59,28.96,0.0,21.85,79.93,10.0,2,66,156,2,2,0.3,low,3.0
828,8.143928,81.577297,2025-11-14 13:29:59,27.5,0.0,9.58,71.73,10.0,6,38,309,0,0,0.004,safe,0.04
829,6.007478,79.795029,2025-11-14 15:29:59,29.67,1.31,4.46,75.94,10.0,5,45,264,0,1,0.2236,safe,2.24
830,7.352491,81.414861,2025-11-09 01:29:59,30.84,0.0,6.92,62.43,10.0,5,45,1717,1,0,0.15,safe,1.5
831,5.995812,79.761669,2025-11-12 22:29:59,30.08,0.0,13.64,85.59,10.0,6,38,2546,1,1,0.15,safe,1.5
832,6.000489,80.178396,2025-11-13 09:29:59,28.3,0.67,5.16,77.46,10.0,3,59,741,0,1,0.0768,safe,0.77
833,8.464307,79.995886,2025-11-13 17:29:59,30.16,0.0,5.69,71.57,10.0,6,38,933,1,1,0.15,safe,1.5
834,7.961049,79.962353,2025-11-07 23:29:59,24.23,0.0,17.72,64.88,10.0,2,66,522,2,0,0.3,low,3.0
835,6.696302,80.04728,2025-11-12 02:29:59,28.27,8.71,2.04,86.94,10.0,6,38,1719,0,1,0.2839,safe,2.84
836,9.610096,80.386013,2025-11-09 11:29:59,28.6,0.0,2.74,50.0,10.0,4,52,287,1,1,0.15,safe,1.5
837,9.777417,79.557714,2025-11-13 14:29:59,26.83,6.9,4.92,83.33,10.0,7,31,1019,1,0,0.15,safe,1.5
838,6.021949,81.504888,2025-11-11 18:29:59,30.4,0.0,24.96,82.6,10.0,3,59,2287,1,1,0.15,safe,1.5
839,7.687304,79.913396,2025-11-10 16:29:59,31.79,0.0,1.03,78.3,10.0,7,31,53,1,2,0.15,safe,1.5
840,9.611426,81.895269,2025-11-14 05:29:59,33.35,0.0,5.2,77.92,10.0,10,10,684,0,2,0.25,safe,2.5
841,9.236707,81.774628,2025-11-12 07:29:59,32.09,15.43,5.44,59.04,3.61,4,52,466,0,0,0.0575,safe,0.58
842,8.883931,81.714768,2025-11-10 08:29:59,27.28,0.0,7.31,85.3,10.0,1,73,659,0,1,0.1439,safe,1.44
843,9.256651,80.098063,2025-11-11 09:29:59,23.83,0.0,3.77,61.73,10.0,7,31,323,0,0,0.2291,safe,2.29
844,9.262344,81.093659,2025-11-10 12:29:59,36.57,0.0,0.33,79.09,10.0,7,31,222,1,2,0.15,safe,1.5
845,7.935964,80.282774,2025-11-13 17:29:59,32.61,0.0,7.84,85.56,10.0,0,80,23,2,0,0.3,low,3.0
846,7.543572,81.289876,2025-11-14 22:29:59,26.21,0.0,2.42,81.88,10.0,7,31,128,2,1,0.3,low,3.0
847,8.5238,80.437613,2025-11-12 10:29:59,26.42,0.0,7.63,75.0,10.0,5,45,210,0,2,0.2793,safe,2.79
848,7.416668,80.597171,2025-11-13 14:29:59,22.88,7.57,1.32,66.51,10.0,0,80,45,0,0,0.0787,safe,0.79
849,7.633579,81.050207,2025-11-11 17:29:59,26.0,0.0,9.42,79.85,10.0,0,80,204,0,1,0.1629,safe,1.63
850,6.4024,81.047313,2025-11-10 14:29:59,31.47,0.0,0.19,62.26,10.0,2,66,130,0,0,0.2733,safe,2.73
851,8.733323,79.795255,2025-11-11 08:29:59,21.12,0.0,2.12,71.71,10.0,3,59,1472,1,0,0.15,safe,1.5
852,6.092827,79.939604,2025-11-13 03:29:59,24.02,0.0,13.68,77.36,10.0,1,73,287,1,2,0.15,safe,1.5
853,8.252835,80.530714,2025-11-10 14:29:59,27.97,0.0,4.72,83.04,10.0,2,66,176,0,3,0.1333,safe,1.33
854,6.622349,79.902447,2025-11-14 11:29:59,29.65,0.0,2.16,80.4,10.0,3,59,392,1,2,0.15,safe,1.5
855,6.399949,80.510322,2025-11-10 08:29:59,27.04,0.0,4.19,78.45,10.0,3,59,309,1,1,0.15,safe,1.5
856,9.120478,80.025714,2025-11-11 21:29:59,25.62,0.0,11.28,71.94,10.0,2,66,796,0,0,0.2164,safe,2.16
857,8.514169,80.752021,2025-11-08 20:29:59,31.85,0.0,31.43,70.03,10.0,4,52,195,0,1,0.2,safe,2.0
858,9.312479,81.842637,2025-11-09 21:29:59,26.56,0.0,4.04,74.76,10.0,0,80,174,0,0,0.2931,safe,2.93
859,7.482886,80.152384,2025-11-12 17:29:59,23.84,0.0,0.59,76.73,10.0,0,80,649,0,0,0.1831,safe,1.83
860,7.156911,81.092801,2025-11-14 07:29:59,23.79,0.0,3.94,72.34,10.0,1,73,171,1,1,0.15,safe,1.5
861,8.994338,81.276419,2025-11-08 08:29:59,25.85,0.0,1.95,69.88,10.0,2,66,986,0,0,0.2115,safe,2.12
862,7.881191,81.479618,2025-11-11 04:29:59,28.73,0.0,3.38,82.7,10.0,2,66,9,0,1,0.1486,safe,1.49
863,8.469512,80.362987,2025-11-12 15:29:59,23.23,0.0,7.01,75.73,10.0,8,24,603,1,0,0.4,low,4.0
864,8.744567,81.471939,2025-11-09 17:29:59,29.02,0.0,5.73,77.06,10.0,6,38,908,1,1,0.15,safe,1.5
865,6.828536,79.639232,2025-11-12 11:29:59,22.53,1.09,7.59,76.59,10.0,1,73,537,2,0,0.3,low,3.0
866,7.417458,81.665627,2025-11-11 19:29:59,30.34,0.0,1.63,55.04,10.0,8,24,979,0,0,0.25,safe,2.5
867,7.968517,81.855752,2025-11-13 00:29:59,35.13,0.65,1.85,75.09,10.0,0,80,328,0,1,0.0178,safe,0.18
868,7.26745,80.553729,2025-11-13 01:29:59,29.95,0.0,9.92,60.22,10.0,7,31,344,0,1,0.169,safe,1.69
869,9.11882,81.085718,2025-11-12 22:29:59,28.59,3.3,0.16,69.29,10.0,2,66,2646,0,2,0.2014,safe,2.01
870,8.135278,80.235154,2025-11-14 04:29:59,20.58,0.15,2.67,73.78,10.0,0,80,36,1,0,0.15,safe,1.5
871,9.3773,81.552291,2025-11-09 21:29:59,27.3,0.0,2.79,74.52,10.0,1,73,9,0,2,0.071,safe,0.71
872,9.090858,80.522756,2025-11-11 04:29:59,27.14,14.81,12.56,57.51,1.58,6,38,1082,1,1,0.35,low,3.5
873,9.108542,80.080362,2025-11-12 16:29:59,28.85,0.0,9.07,70.75,10.0,6,38,935,1,3,0.15,safe,1.5
874,9.17177,80.376594,2025-11-10 21:29:59,33.09,0.0,14.25,67.49,10.0,0,80,668,1,0,0.15,safe,1.5
875,6.981907,81.509824,2025-11-10 07:29:59,27.46,0.5,11.8,63.27,10.0,1,73,114,1,1,0.15,safe,1.5
876,8.04983,79.546915,2025-11-13 08:29:59,26.73,2.05,6.24,92.8,10.0,0,80,60,0,2,0.1111,safe,1.11
877,9.727664,81.461704,2025-11-08 11:29:59,31.13,0.0,0.25,62.08,10.0,3,59,1775,1,0,0.15,safe,1.5
878,7.799566,80.935957,2025-11-09 08:29:59,21.03,0.0,7.37,54.05,10.0,6,38,362,0,2,0.2637,safe,2.64
879,7.405481,79.797514,2025-11-08 02:29:59,24.78,0.0,0.01,78.61,10.0,3,59,472,1,2,0.15,safe,1.5
880,7.936209,80.651595,2025-11-12 00:29:59,23.98,0.37,4.21,62.78,10.0,0,80,843,0,3,0.0727,safe,0.73
881,6.978133,81.820894,2025-11-14 02:29:59,25.29,0.0,12.87,78.65,10.0,4,52,47,1,2,0.15,safe,1.5
882,7.796802,81.198559,2025-11-10 04:29:59,23.44,0.0,0.27,80.22,10.0,1,73,369,0,3,0.1719,safe,1.72
883,8.150348,80.231552,2025-11-13 15:29:59,27.0,0.0,14.87,51.7,10.0,5,45,72,0,3,0.1308,safe,1.31
884,8.824103,80.654149,2025-11-07 23:29:59,29.87,0.0,4.33,65.73,10.0,2,66,1298,1,2,0.15,safe,1.5
885,9.389662,81.200327,2025-11-11 15:29:59,23.51,0.0,2.14,79.52,10.0,1,73,55,0,3,0.0492,safe,0.49
886,9.125263,80.46609,2025-11-09 03:29:59,26.24,0.0,0.76,83.65,10.0,9,17,1030,1,0,0.4,low,4.0
887,8.43175,80.35752,2025-11-14 03:29:59,29.95,0.0,4.81,58.82,10.0,7,31,492,0,0,0.216,safe,2.16
888,8.762179,81.312854,2025-11-13 18:29:59,28.81,0.24,0.49,68.45,10.0,0,80,229,1,2,0.15,safe,1.5
889,7.015394,81.241215,2025-11-13 11:29:59,31.24,0.0,1.95,78.03,10.0,1,73,564,0,0,0.0549,safe,0.55
890,7.727196,80.248252,2025-11-12 01:29:59,23.88,0.0,1.76,80.61,10.0,3,59,1434,1,0,0.15,safe,1.5
891,6.251927,81.653338,2025-11-13 21:29:59,20.87,0.0,5.84,87.12,10.0,7,31,3596,0,0,0.1976,safe,1.98
892,7.630818,80.224761,2025-11-08 11:29:59,24.3,0.0,27.08,64.35,10.0,3,59,1204,0,2,0.0461,safe,0.46
893,6.960611,80.339802,2025-11-10 07:29:59,23.08,0.0,13.99,79.05,10.0,2,66,81,1,1,0.15,safe,1.5
894,7.506154,81.428393,2025-11-13 02:29:59,30.58,0.0,9.24,77.6,10.0,2,66,483,1,0,0.15,safe,1.5
895,7.174313,79.856719,2025-11-13 01:29:59,30.8,0.01,21.04,63.32,10.0,8,24,158,1,3,0.4,low,4.0
896,8.799183,80.673328,2025-11-11 20:29:59,31.61,0.0,12.25,66.38,10.0,2,66,203,0,0,0.0007,safe,0.01
897,7.985592,80.64465,2025-11-09 00:29:59,22.89,0.0,16.26,56.59,10.0,6,38,891,1,0,0.15,safe,1.5
898,5.952119,81.233471,2025-11-10 17:29:59,25.69,0.0,27.08,58.16,10.0,1,73,420,0,2,0.1999,safe,2.0
899,8.739589,81.193228,2025-11-12 17:29:59,25.73,0.0,7.54,77.17,10.0,5,45,569,1,1,0.15,safe,1.5
900,6.156187,80.54366,2025-11-11 12:29:59,30.46,7.19,8.05,61.28,10.0,1,73,28,1,1,0.15,safe,1.5
901,7.234083,80.103705,2025-11-09 01:29:59,30.24,0.0,0.24,70.2,10.0,3,59,1223,0,1,0.1729,safe,1.73
902,8.986235,81.441132,2025-11-14 18:29:59,26.6,0.0,15.54,68.13,10.0,5,45,649,0,1,0.2118,safe,2.12
903,9.508621,81.76348,2025-11-10 09:29:59,27.51,0.0,20.22,67.68,10.0,1,73,800,0,1,0.11,safe,1.1
904,8.287452,81.834684,2025-11-14 19:29:59,31.06,0.0,0.29,91.61,10.0,7,31,76,0,0,0.1972,safe,1.97
905,6.371709,80.468332,2025-11-11 03:29:59,20.92,2.62,29.72,95.0,10.0,1,73,622,1,0,0.15,safe,1.5
906,8.88947,80.425177,2025-11-11 14:29:59,26.0,0.0,2.7,70.54,10.0,2,66,526,0,3,0.2501,safe,2.5
907,8.133241,80.528487,2025-11-12 03:29:59,22.26,4.78,5.74,66.02,10.0,2,66,199,0,2,0.229,safe,2.29
908,6.65823,80.733549,2025-11-09 05:29:59,31.17,0.0,10.72,69.86,10.0,2,66,5,0,0,0.0447,safe,0.45
909,9.136725,80.883247,2025-11-08 08:29:59,31.12,0.0,11.19,92.88,10.0,8,24,235,1,3,0.4,low,4.0
910,9.041407,79.56032,2025-11-14 15:29:59,21.97,0.0,7.79,86.84,10.0,5,45,2871,0,1,0.1201,safe,1.2
911,6.351293,81.559284,2025-11-08 17:29:59,26.0,0.0,1.03,84.95,10.0,8,24,209,1,3,0.4,low,4.0
912,8.995109,80.986411,2025-11-12 10:29:59,27.57,5.45,43.7,59.61,10.0,0,80,337,0,2,0.2,safe,2.0
