event_id,latitude,longitude,timestamp,event_type,severity,duration_hours,affected_radius_km,casualties,weather_condition,traffic_level,day_of_week,hour_of_day,resolved
879,6.893649,79.883674,2024-05-19 06:00:00,road_closure,2,2.54,2.57,0,clear,6,6,6,True
880,6.129498,80.238863,2023-05-02 19:00:00,accident,3,1.7,3.12,0,clear,6,1,19,True
881,9.618726,81.72035,2024-09-01 13:00:00,accident,3,7.02,1.89,0,clear,3,6,13,True
882,6.833377,79.970554,2023-07-30 10:00:00,weather,1,2.39,3.62,0,storm,8,6,10,True
883,6.858419,79.892829,2024-01-21 09:00:00,accident,6,7.02,0.31,1,rain,5,6,9,True
884,6.814021,79.877411,2024-08-20 19:00:00,traffic_jam,8,5.35,5.25,0,rain,8,1,19,True
885,6.926681,79.838207,2024-05-18 14:00:00,weather,5,1.14,0.69,0,rain,1,5,14,True
886,6.898956,79.99146,2024-08-12 18:00:00,accident,2,7.03,2.94,0,rain,9,0,18,True
887,8.619304,81.398458,2024-06-25 10:00:00,flooding,6,2.22,0.09,0,heavy_rain,8,1,10,True
888,7.873242,81.638061,2024-11-24 00:00:00,flooding,1,6.97,7.67,0,rain,10,6,0,True
889,6.929386,79.812411,2024-03-03 17:00:00,accident,1,2.96,1.47,0,rain,10,6,17,True
890,9.72559,79.794042,2024-05-31 18:00:00,traffic_jam,2,6.19,2.45,0,rain,4,4,18,True
891,8.251798,80.094094,2023-06-15 23:00:00,weather,3,0.46,3.24,0,heavy_rain,8,3,23,True
892,6.971965,79.965458,2023-05-04 19:00:00,landslide,5,4.23,3.11,0,storm,10,3,19,True
893,6.952077,79.818412,2023-06-05 08:00:00,accident,7,1.33,2.38,3,clear,5,0,8,True
894,6.940952,79.988202,2023-08-09 18:00:00,weather,8,7.11,7.25,0,storm,8,2,18,True
895,9.480432,80.472563,2023-09-10 19:00:00,traffic_jam,3,4.32,1.15,0,fog,4,6,19,True
896,6.985913,79.858892,2023-01-16 18:00:00,accident,2,6.38,1.59,0,clear,8,0,18,True
897,7.398478,80.858859,2023-10-08 19:00:00,landslide,1,6.32,1.07,0,rain,1,6,19,True
898,8.588918,81.3613,2023-01-22 15:00:00,accident,3,4.29,1.18,0,heavy_rain,10,6,15,False
899,6.935417,79.897823,2023-08-02 18:00:00,accident,2,5.91,0.23,0,clear,7,2,18,True
900,6.987038,79.995507,2023-12-28 09:00:00,accident,1,0.66,1.73,0,heavy_rain,8,3,9,True
901,6.860485,79.814096,2023-07-30 15:00:00,weather,2,1.71,1.5,0,rain,2,6,15,False
902,8.497376,80.028245,2023-05-30 08:00:00,weather,4,3.94,12.53,0,rain,6,1,8,False
903,6.944644,79.814242,2023-01-21 18:00:00,flooding,2,0.95,0.13,0,heavy_rain,6,5,18,True
904,7.745504,81.200071,2023-01-18 08:00:00,accident,7,2.85,3.08,0,fog,6,2,8,True
905,6.896127,79.94159,2023-10-07 11:00:00,accident,7,13.47,2.81,0,clear,10,5,11,True
906,6.876585,79.82409,2023-06-24 18:00:00,flooding,6,2.51,15.42,0,rain,3,5,18,True
907,6.968477,79.814349,2024-10-31 14:00:00,weather,1,10.16,2.11,0,heavy_rain,6,3,14,True
908,7.649684,81.87995,2023-08-08 09:00:00,flooding,5,17.5,1.94,0,rain,8,1,9,True
909,8.121102,80.882817,2023-02-19 18:00:00,weather,2,9.05,1.5,0,rain,10,6,18,True
910,6.902397,79.813181,2023-10-11 00:00:00,weather,3,0.59,5.96,0,heavy_rain,2,2,0,True
911,6.917155,79.819148,2024-03-03 08:00:00,road_closure,4,0.67,2.39,0,clear,8,6,8,False
912,8.17031,81.009658,2024-03-25 14:00:00,accident,5,0.18,1.92,0,clear,9,0,14,True
913,6.828228,79.947905,2024-09-23 06:00:00,flooding,1,2.88,3.36,0,heavy_rain,9,0,6,True
914,6.827293,79.962582,2023-04-21 10:00:00,weather,3,20.86,12.3,0,rain,3,4,10,True
915,6.905884,79.843824,2023-01-22 06:00:00,traffic_jam,3,0.21,1.83,0,clear,4,6,6,True
916,6.866223,79.994685,2024-05-20 09:00:00,accident,10,1.83,0.28,2,storm,6,0,9,False
917,6.970906,79.954658,2024-04-04 12:00:00,weather,6,1.9,2.78,0,heavy_rain,2,3,12,True
918,6.957104,79.841196,2023-10-10 08:00:00,accident,3,0.4,0.55,0,clear,10,1,8,True
919,6.909238,79.917811,2023-05-08 08:00:00,traffic_jam,9,1.89,1.19,0,clear,1,0,8,True
920,6.830349,80.772495,2023-11-27 18:00:00,accident,1,1.72,0.01,0,rain,9,0,18,True
921,8.645758,80.896039,2024-07-15 07:00:00,accident,8,0.59,2.16,0,clear,8,0,7,True
922,5.99073,81.059504,2024-11-26 20:00:00,landslide,10,8.7,4.58,0,rain,5,1,20,True
923,6.854086,79.93167,2023-01-16 08:00:00,weather,9,3.26,0.37,0,rain,8,0,8,True
924,6.871398,79.86304,2023-03-25 03:00:00,accident,3,7.21,3.21,0,clear,1,5,3,False
925,6.850854,79.888126,2024-11-01 23:00:00,accident,1,1.94,0.38,0,clear,7,4,23,True
926,6.894546,79.853325,2023-08-07 23:00:00,traffic_jam,3,9.02,3.14,0,rain,7,0,23,True
927,9.263598,80.363916,2023-09-09 07:00:00,flooding,4,1.56,6.18,0,storm,6,5,7,False
928,6.813098,79.963077,2023-09-03 16:00:00,weather,6,3.13,4.92,0,storm,4,6,16,True
929,6.812003,79.924624,2024-09-29 08:00:00,weather,2,1.45,0.97,0,storm,8,6,8,True
930,6.926479,79.841171,2024-07-10 00:00:00,accident,2,4.41,4.54,0,heavy_rain,9,2,0,True
931,6.884717,79.831428,2023-08-01 16:00:00,weather,1,10.25,2.43,0,storm,10,1,16,True
932,9.082953,81.129773,2024-06-17 18:00:00,accident,2,0.38,0.02,0,clear,8,0,18,True
933,6.932059,79.89086,2023-05-12 06:00:00,traffic_jam,3,6.4,0.75,0,storm,4,4,6,True
934,6.99314,79.949787,2023-11-20 06:00:00,accident,3,0.87,3.56,0,storm,6,0,6,True
935,6.921177,79.922691,2024-05-20 17:00:00,protest,6,0.58,1.66,0,clear,10,0,17,True
936,6.9865,79.909575,2024-11-14 16:00:00,weather,6,13.08,1.35,0,storm,3,3,16,False
937,6.767254,79.994501,2023-01-14 07:00:00,weather,6,2.32,1.24,0,heavy_rain,4,5,7,True
938,7.961716,80.522966,2024-11-22 23:00:00,weather,3,9.55,4.48,0,heavy_rain,10,4,23,True
939,8.011442,79.805165,2024-06-09 15:00:00,flooding,1,10.85,0.6,0,heavy_rain,3,6,15,True
940,8.159086,81.529954,2023-05-16 08:00:00,weather,1,5.76,5.96,0,heavy_rain,2,1,8,True
941,6.973197,79.993016,2023-07-31 21:00:00,weather,7,1.73,0.59,0,heavy_rain,3,0,21,False
942,8.115116,80.08493,2023-06-02 10:00:00,flooding,4,2.93,2.12,0,heavy_rain,3,4,10,True
943,6.824707,79.82693,2023-10-31 07:00:00,weather,4,0.59,0.26,0,rain,1,1,7,True
944,6.908607,79.922136,2023-03-30 04:00:00,accident,2,8.71,3.36,0,heavy_rain,9,3,4,True
945,6.951958,79.945072,2024-07-31 13:00:00,weather,7,5.92,0.04,0,heavy_rain,3,2,13,True
946,6.414552,79.653851,2024-04-05 17:00:00,landslide,5,5.29,7.85,0,clear,3,4,17,True
947,7.603242,79.57926,2024-04-16 15:00:00,weather,1,3.23,4.6,0,heavy_rain,8,1,15,True
948,7.30219,80.205075,2023-01-15 21:00:00,flooding,5,12.43,3.94,0,heavy_rain,5,6,21,True
949,8.679303,80.532858,2023-01-02 17:00:00,protest,6,5.99,2.41,0,clear,8,0,17,True
950,6.915854,79.960826,2024-07-02 01:00:00,accident,1,0.1,4.44,0,clear,4,1,1,True
951,6.819947,81.504061,2023-05-22 14:00:00,accident,7,0.8,0.74,6,clear,9,0,14,True
952,8.528657,79.843035,2024-08-02 03:00:00,traffic_jam,3,1.13,1.94,0,rain,4,4,3,True
953,8.75062,80.678037,2023-03-04 19:00:00,landslide,6,1.66,1.49,0,heavy_rain,7,5,19,False
954,6.804701,80.893456,2023-02-11 18:00:00,flooding,2,0.2,1.08,0,heavy_rain,8,5,18,True
955,8.523639,80.892802,2024-01-26 19:00:00,weather,2,12.33,0.81,0,storm,10,4,19,True
956,6.85819,80.888747,2023-12-30 17:00:00,accident,3,5.44,0.08,0,fog,6,5,17,True
957,6.837726,79.8324,2023-07-30 19:00:00,weather,7,7.04,2.79,0,storm,5,6,19,True
958,6.922873,79.843697,2023-10-07 19:00:00,accident,3,3.74,5.15,0,storm,10,5,19,False
959,6.941352,79.936894,2023-08-31 23:00:00,accident,1,8.13,3.33,0,clear,4,3,23,True
960,6.770341,81.162386,2023-06-17 08:00:00,accident,2,8.95,0.04,0,clear,2,5,8,True
961,8.165907,81.023538,2024-04-18 13:00:00,accident,6,1.42,9.45,2,rain,2,3,13,True
962,8.693613,79.75278,2023-10-29 11:00:00,accident,7,2.58,0.7,2,rain,8,6,11,True
963,8.745284,81.213943,2024-07-12 12:00:00,protest,3,1.24,3.25,0,clear,6,4,12,True
964,6.952762,79.978652,2023-01-16 06:00:00,accident,3,2.73,0.8,0,clear,3,0,6,True
965,7.120125,80.612071,2023-08-07 19:00:00,weather,3,9.94,4.22,0,heavy_rain,10,0,19,True
966,7.609535,79.855279,2024-08-09 18:00:00,accident,2,1.28,4.76,0,rain,4,4,18,True
967,6.075863,81.187067,2024-11-12 14:00:00,accident,7,0.17,0.47,0,clear,5,1,14,True
968,6.962254,79.902478,2024-10-13 14:00:00,weather,4,0.29,0.27,0,heavy_rain,8,6,14,True
969,8.852916,81.123223,2023-03-10 19:00:00,weather,5,3.72,1.78,0,heavy_rain,8,4,19,True
970,6.900613,79.865513,2024-04-13 15:00:00,weather,2,6.2,2.23,0,storm,4,5,15,False
971,8.702262,79.837597,2024-07-29 12:00:00,traffic_jam,5,2.79,0.11,0,heavy_rain,5,0,12,True
972,6.840412,79.95032,2023-01-07 07:00:00,protest,3,9.77,4.59,0,rain,1,5,7,True
973,8.349797,80.306903,2024-09-22 16:00:00,weather,1,7.15,2.14,0,heavy_rain,3,6,16,True
974,8.599367,80.67167,2023-08-17 08:00:00,accident,4,4.39,0.06,0,clear,4,3,8,True
975,9.527123,79.515898,2023-12-08 18:00:00,traffic_jam,3,0.46,4.45,0,clear,5,4,18,True
976,6.873155,79.923253,2024-08-28 01:00:00,traffic_jam,7,3.84,3.52,0,heavy_rain,7,2,1,True
977,9.505376,79.791591,2023-04-01 21:00:00,flooding,6,0.76,0.99,0,heavy_rain,7,5,21,True
978,7.266425,81.467236,2023-01-26 17:00:00,accident,3,3.64,3.63,0,clear,5,3,17,True
979,7.92535,80.476431,2023-04-29 15:00:00,traffic_jam,7,0.8,1.08,0,rain,2,5,15,True
980,7.675616,81.276695,2024-04-05 22:00:00,accident,3,6.61,1.5,0,heavy_rain,5,4,22,True
981,6.842154,79.812811,2024-01-07 16:00:00,accident,2,2.17,5.39,0,heavy_rain,3,6,16,False
982,6.949303,79.83667,2023-02-09 08:00:00,flooding,3,6.45,2.84,0,heavy_rain,8,3,8,True
983,6.9057,79.831487,2024-10-01 06:00:00,accident,4,2.79,1.25,0,fog,1,1,6,True
984,6.822502,79.894191,2024-11-08 10:00:00,accident,3,1.12,2.0,0,clear,3,4,10,False
985,8.753572,81.091245,2023-05-23 19:00:00,weather,3,5.1,1.15,0,heavy_rain,4,1,19,True
986,8.346519,81.767045,2024-05-04 22:00:00,weather,4,10.63,5.84,0,heavy_rain,4,5,22,True
987,6.960511,79.843142,2023-03-28 20:00:00,weather,3,8.96,0.99,0,rain,8,1,20,True
988,6.877592,81.188307,2023-12-30 05:00:00,accident,8,10.21,1.64,5,rain,6,5,5,True
989,7.043067,81.667731,2024-07-26 11:00:00,traffic_jam,5,1.21,0.16,0,fog,5,4,11,True
990,6.87242,79.872601,2024-08-05 20:00:00,accident,2,3.09,2.93,0,clear,3,0,20,True
991,6.092791,80.714609,2023-05-20 16:00:00,accident,2,4.85,0.47,0,clear,9,5,16,True
992,9.7053,80.054093,2024-07-09 00:00:00,accident,2,4.08,0.89,0,rain,4,1,0,True
993,6.842904,79.97509,2024-10-30 22:00:00,traffic_jam,1,2.72,11.76,0,heavy_rain,1,2,22,True
994,6.837221,79.828677,2024-11-15 04:00:00,traffic_jam,4,0.64,4.26,0,clear,2,4,4,True
995,6.931962,79.955772,2024-07-17 19:00:00,traffic_jam,1,6.15,10.68,0,fog,8,2,19,True
996,7.731794,81.823048,2023-09-09 01:00:00,accident,2,1.78,0.14,0,storm,4,5,1,True
997,6.979127,79.831766,2023-07-07 09:00:00,weather,6,8.48,5.54,0,storm,3,4,9,True
998,6.873911,79.842401,2023-04-06 11:00:00,traffic_jam,3,7.99,0.32,0,fog,8,3,11,True
999,6.846853,79.952666,2024-09-01 05:00:00,flooding,9,1.42,0.02,0,heavy_rain,5,6,5,True
1000,9.582623,80.12601,2023-02-14 08:00:00,accident,2,4.85,12.01,0,rain,6,1,8,True
1001,7.066825,79.753707,2024-03-27 10:00:00,accident,2,0.59,7.9,0,rain,5,2,10,True
1002,7.21999,81.403926,2024-02-18 09:00:00,accident,2,2.64,4.66,0,heavy_rain,4,6,9,False
1003,6.676429,81.019836,2023-10-02 23:00:00,flooding,4,1.26,3.43,0,heavy_rain,2,0,23,True
1004,8.541916,81.364969,2024-06-14 22:00:00,accident,2,5.33,0.89,0,clear,4,4,22,True
1005,6.969799,79.897566,2023-03-30 16:00:00,weather,2,14.02,4.18,0,heavy_rain,6,3,16,False
1006,9.188714,80.935073,2024-10-18 07:00:00,weather,5,3.48,15.57,0,heavy_rain,9,4,7,True
1007,6.134999,80.645827,2024-06-18 10:00:00,weather,1,4.09,0.23,0,rain,6,1,10,True
1008,6.868069,79.897374,2023-01-26 16:00:00,traffic_jam,9,5.29,0.17,0,storm,10,3,16,True
1009,6.501861,79.78597,2023-04-09 08:00:00,road_closure,4,4.64,0.31,0,heavy_rain,6,6,8,True
1010,9.663117,81.715909,2023-02-27 13:00:00,flooding,8,1.57,0.99,0,heavy_rain,10,0,13,True
1011,9.547702,81.553531,2024-09-15 12:00:00,traffic_jam,3,6.39,1.24,0,clear,7,6,12,True
1012,6.926651,79.917555,2023-05-24 15:00:00,accident,10,1.32,9.5,4,storm,2,2,15,True
1013,8.487413,81.268196,2023-10-06 09:00:00,weather,2,0.24,10.77,0,heavy_rain,4,4,9,True
1014,6.810663,79.97866,2024-11-04 06:00:00,accident,2,2.2,13.01,0,clear,1,0,6,True
1015,6.951705,79.892287,2023-12-24 06:00:00,accident,7,0.22,8.85,1,rain,4,6,6,True
1016,7.992068,81.634357,2023-01-04 06:00:00,flooding,3,12.44,0.76,0,rain,1,2,6,False
1017,7.933021,80.877914,2024-01-23 18:00:00,accident,7,0.64,8.98,1,clear,10,1,18,True
1018,8.538447,79.99104,2023-10-31 17:00:00,traffic_jam,2,1.85,3.83,0,heavy_rain,3,1,17,True
1019,6.837646,79.94766,2023-03-15 09:00:00,landslide,9,2.93,10.78,0,heavy_rain,7,2,9,True
1020,6.924909,81.2317,2024-03-30 07:00:00,accident,1,0.68,1.37,0,storm,9,5,7,True
1021,6.888578,79.985098,2023-06-01 13:00:00,weather,2,0.97,2.92,0,storm,7,3,13,True
1022,6.086918,81.499003,2024-02-02 07:00:00,traffic_jam,3,0.68,1.93,0,heavy_rain,7,4,7,True
1023,8.686006,81.575186,2023-04-21 21:00:00,accident,2,0.84,0.83,0,clear,9,4,21,True
1024,6.83053,79.813025,2024-07-02 21:00:00,accident,1,8.56,0.15,0,clear,4,1,21,True
1025,9.153096,81.843309,2024-11-12 02:00:00,traffic_jam,9,4.22,0.42,0,rain,1,1,2,True
1026,7.271146,79.827923,2024-09-19 19:00:00,flooding,3,0.88,1.1,0,rain,4,3,19,True
1027,6.949224,79.971422,2024-05-03 00:00:00,accident,2,0.29,0.17,0,clear,6,4,0,True
1028,7.640028,80.734736,2024-04-02 17:00:00,traffic_jam,2,3.51,1.12,0,clear,8,1,17,False
1029,7.178674,81.079672,2023-10-10 16:00:00,accident,5,1.38,0.83,0,clear,6,1,16,True
1030,6.858621,79.805295,2024-07-01 16:00:00,landslide,5,2.69,4.49,0,clear,8,0,16,True
1031,8.562994,79.881332,2024-01-19 15:00:00,traffic_jam,1,0.26,1.09,0,clear,7,4,15,False
1032,9.450174,80.947126,2023-05-25 07:00:00,traffic_jam,10,4.2,0.69,0,heavy_rain,2,3,7,True
1033,6.970765,79.821829,2024-04-19 08:00:00,weather,2,10.08,3.11,0,heavy_rain,1,4,8,True
1034,7.262673,81.356742,2024-09-21 00:00:00,weather,1,7.14,0.8,0,rain,8,5,0,True
1035,6.312716,81.45748,2024-04-01 18:00:00,weather,3,5.59,1.9,0,heavy_rain,2,0,18,True
1036,6.976749,79.981992,2024-10-11 19:00:00,accident,5,2.81,10.58,0,rain,6,4,19,True
1037,9.112933,81.4338,2024-02-15 18:00:00,accident,4,0.54,9.42,0,rain,10,3,18,True
1038,7.507413,79.904713,2024-07-04 15:00:00,accident,5,9.06,1.28,0,rain,1,3,15,True
1039,8.864429,79.615133,2024-01-13 07:00:00,traffic_jam,5,0.34,0.65,0,clear,1,5,7,True
1040,8.34941,79.764948,2023-08-07 23:00:00,accident,7,4.46,1.99,0,clear,7,0,23,True
1041,6.952144,79.819903,2023-12-06 14:00:00,landslide,6,8.01,3.72,0,fog,3,2,14,False
1042,7.922334,81.137502,2024-08-26 03:00:00,flooding,5,10.21,7.5,0,heavy_rain,3,0,3,True
1043,9.649413,81.484031,2024-07-19 17:00:00,weather,8,5.18,4.29,0,heavy_rain,7,4,17,True
1044,6.906299,79.837613,2024-01-23 08:00:00,weather,2,10.29,8.48,0,heavy_rain,6,1,8,True
1045,7.142173,81.730569,2024-07-29 16:00:00,flooding,7,11.46,0.36,0,heavy_rain,1,0,16,True
1046,6.948503,79.837145,2023-01-20 17:00:00,accident,4,0.7,2.64,0,clear,6,4,17,True
1047,6.834084,81.616805,2024-08-11 14:00:00,protest,7,10.17,0.37,0,clear,5,6,14,True
1048,6.811754,79.948061,2023-09-19 07:00:00,weather,5,3.71,0.33,0,heavy_rain,3,1,7,False
1049,6.570722,79.599425,2023-03-03 22:00:00,landslide,1,0.22,0.86,0,clear,10,4,22,True
1050,6.99238,79.994041,2024-01-30 12:00:00,accident,4,1.46,3.3,0,clear,6,1,12,True
1051,6.915228,79.952427,2024-03-02 18:00:00,accident,7,3.66,0.62,8,rain,1,5,18,True
1052,6.952846,79.913416,2024-07-22 22:00:00,landslide,5,5.98,3.77,0,heavy_rain,9,0,22,True
1053,9.767779,80.180676,2023-08-08 18:00:00,accident,3,4.7,1.18,0,rain,9,1,18,True
1054,9.141047,79.921544,2023-02-24 18:00:00,accident,9,8.3,8.93,1,clear,6,4,18,True
1055,6.895469,79.946798,2024-04-28 21:00:00,accident,9,6.6,3.07,0,clear,6,6,21,True
1056,6.893399,79.895678,2024-02-14 15:00:00,landslide,7,1.55,0.22,0,clear,5,2,15,True
1057,6.867708,79.91463,2024-11-30 18:00:00,accident,1,0.44,0.33,0,rain,10,5,18,True
1058,6.850273,79.898537,2024-08-26 00:00:00,accident,5,0.14,3.91,0,clear,6,0,0,True
1059,9.667498,81.518497,2024-01-05 11:00:00,weather,2,2.67,8.94,0,storm,10,4,11,False
1060,6.889141,79.996848,2023-09-22 13:00:00,weather,6,0.16,2.82,0,rain,7,4,13,True
1061,6.860599,79.95934,2024-10-22 02:00:00,weather,7,1.23,1.01,0,rain,3,1,2,False
1062,5.935401,81.378709,2023-06-22 12:00:00,accident,3,0.47,2.09,0,clear,5,3,12,False
1063,8.838645,81.514435,2023-10-08 06:00:00,accident,1,0.88,2.47,0,rain,8,6,6,True
1064,6.390322,80.260406,2023-02-27 22:00:00,flooding,1,1.94,1.35,0,heavy_rain,8,0,22,True
1065,5.965093,79.870251,2023-05-11 21:00:00,accident,9,1.18,0.43,1,clear,5,3,21,True
1066,8.585245,79.759324,2024-08-14 04:00:00,accident,9,3.81,6.43,4,heavy_rain,7,2,4,True
1067,6.866441,79.862945,2024-04-26 19:00:00,accident,3,4.44,0.12,0,clear,1,4,19,True
1068,8.928467,81.743399,2023-12-17 12:00:00,accident,2,1.2,7.67,0,heavy_rain,8,6,12,True
1069,6.920837,79.982037,2024-07-04 21:00:00,weather,3,0.23,0.62,0,heavy_rain,2,3,21,True
1070,6.851644,79.89042,2024-06-02 22:00:00,weather,7,0.78,0.87,0,storm,8,6,22,True
1071,5.991229,81.083632,2023-04-11 19:00:00,accident,2,6.63,2.16,0,clear,7,1,19,True
1072,7.525103,80.001485,2024-01-21 06:00:00,flooding,1,2.0,8.41,0,heavy_rain,5,6,6,True
1073,7.717587,81.313346,2024-11-22 09:00:00,flooding,4,4.96,0.48,0,heavy_rain,1,4,9,True
1074,6.480474,79.996635,2024-08-30 15:00:00,accident,1,1.28,9.23,0,rain,7,4,15,True
1075,8.637818,80.331455,2023-10-05 18:00:00,accident,2,0.23,7.97,0,fog,3,3,18,True
1076,6.882318,79.720303,2023-09-26 10:00:00,traffic_jam,3,0.29,0.91,0,heavy_rain,4,1,10,True
1077,6.828614,79.875126,2024-05-03 19:00:00,accident,2,7.03,5.31,0,clear,5,4,19,True
1078,6.963591,79.989786,2024-08-06 17:00:00,accident,3,5.33,1.18,0,rain,5,1,17,True
1079,6.927021,79.962129,2024-09-08 22:00:00,landslide,4,4.05,0.54,0,rain,9,6,22,True
1080,6.964393,79.895417,2023-02-18 17:00:00,flooding,6,2.96,0.3,0,heavy_rain,1,5,17,False
1081,9.486308,81.764364,2023-08-26 00:00:00,weather,10,7.4,1.63,0,heavy_rain,8,5,0,True
1082,8.991486,81.365309,2023-07-12 23:00:00,weather,1,3.31,3.25,0,storm,8,2,23,True
1083,9.341976,79.810024,2023-01-02 16:00:00,traffic_jam,10,8.22,8.98,0,clear,7,0,16,False
1084,6.992931,79.975523,2023-12-07 18:00:00,accident,5,3.5,2.65,0,clear,5,3,18,True
1085,6.958543,79.816912,2023-09-08 07:00:00,weather,3,1.45,0.4,0,rain,4,4,7,True
1086,8.734754,79.907677,2024-11-03 07:00:00,flooding,3,9.46,0.01,0,rain,4,6,7,False
1087,7.048787,79.969398,2024-10-27 15:00:00,accident,6,5.46,0.1,0,heavy_rain,10,6,15,True
1088,6.908734,79.964492,2023-12-18 07:00:00,weather,9,2.24,0.22,0,rain,2,0,7,True
1089,6.876553,79.82297,2023-11-19 22:00:00,traffic_jam,4,2.71,7.0,0,clear,1,6,22,True
1090,6.977721,79.849729,2024-06-19 04:00:00,accident,6,3.32,6.46,5,storm,8,2,4,True
1091,6.049176,81.590289,2023-01-07 11:00:00,weather,3,5.56,0.5,0,heavy_rain,10,5,11,True
1092,6.852452,79.820623,2024-09-23 19:00:00,weather,7,0.19,1.82,0,rain,8,0,19,True
1093,6.985418,79.88701,2023-12-21 14:00:00,landslide,4,22.47,2.79,0,clear,4,3,14,True
1094,6.925217,79.851993,2023-04-21 22:00:00,traffic_jam,1,3.42,0.8,0,clear,6,4,22,True
1095,6.823498,79.845419,2024-10-18 23:00:00,weather,3,0.75,1.17,0,heavy_rain,5,4,23,True
1096,6.928782,79.992928,2024-05-20 07:00:00,accident,1,3.77,0.02,0,heavy_rain,8,0,7,True
1097,6.875181,79.960025,2023-09-02 17:00:00,accident,1,0.77,7.23,0,clear,2,5,17,True
1098,6.926612,79.950161,2023-12-14 17:00:00,flooding,3,2.1,0.77,0,storm,4,3,17,True
1099,6.864305,79.931415,2024-11-14 15:00:00,accident,2,2.02,0.42,0,clear,5,3,15,True
1100,6.147278,79.769344,2023-07-15 13:00:00,accident,2,2.74,0.59,0,rain,9,5,13,True
1101,6.921751,79.953104,2023-05-23 19:00:00,accident,3,0.69,2.35,0,clear,6,1,19,True
1102,6.982025,79.908158,2023-10-31 10:00:00,accident,5,0.34,1.97,0,rain,6,1,10,True
1103,6.743002,81.031753,2024-08-08 03:00:00,traffic_jam,1,0.36,4.01,0,heavy_rain,6,3,3,True
1104,9.503851,80.632926,2023-03-20 13:00:00,flooding,1,2.87,1.33,0,storm,9,0,13,False
1105,6.958551,79.808667,2023-09-18 12:00:00,accident,3,0.83,0.28,0,clear,6,0,12,True
1106,6.987936,79.946481,2024-02-15 13:00:00,weather,1,16.34,8.73,0,heavy_rain,1,3,13,True
1107,6.982428,79.898146,2024-08-09 01:00:00,traffic_jam,2,0.0,0.18,0,storm,1,4,1,True
1108,6.94762,79.800919,2023-12-22 07:00:00,accident,2,3.15,2.25,0,clear,1,4,7,True
1109,6.189449,80.004077,2023-04-18 06:00:00,traffic_jam,5,7.65,2.37,0,clear,8,1,6,True
1110,6.848977,79.854842,2024-10-01 16:00:00,flooding,6,3.68,0.55,0,heavy_rain,4,1,16,True
1111,6.993815,79.974962,2023-10-28 08:00:00,landslide,1,5.36,0.09,0,rain,10,5,8,True
1112,7.709865,81.048927,2023-02-02 19:00:00,weather,4,4.04,1.78,0,heavy_rain,8,3,19,True
1113,6.840378,79.876343,2024-03-09 06:00:00,traffic_jam,1,0.82,4.42,0,rain,3,5,6,True
1114,7.6145,80.128845,2024-04-19 12:00:00,weather,1,1.19,1.23,0,rain,5,4,12,False
1115,7.230937,81.202024,2024-06-28 12:00:00,traffic_jam,2,1.0,0.68,0,rain,7,4,12,True
1116,9.209784,80.258391,2023-06-25 10:00:00,accident,5,1.9,1.21,0,heavy_rain,3,6,10,False
1117,6.966491,79.930381,2024-09-12 09:00:00,accident,2,2.44,3.25,0,rain,4,3,9,True
1118,6.945155,79.845074,2023-02-02 17:00:00,landslide,7,6.68,1.36,0,clear,3,3,17,True
1119,6.802729,79.808932,2023-01-20 08:00:00,weather,5,1.64,0.84,0,storm,7,4,8,True
1120,6.869123,79.845136,2024-09-08 16:00:00,traffic_jam,9,10.43,0.71,0,storm,7,6,16,True
1121,6.860198,79.840787,2023-06-13 02:00:00,landslide,3,2.77,2.29,0,clear,3,1,2,True
1122,6.884522,79.944612,2024-09-22 10:00:00,weather,1,14.38,5.28,0,rain,3,6,10,True
1123,6.92742,79.971155,2023-08-28 13:00:00,road_closure,7,4.87,0.94,0,rain,5,0,13,True
1124,9.202251,80.585934,2024-10-08 06:00:00,accident,2,0.16,0.8,0,clear,4,1,6,True
1125,9.448717,81.265402,2023-08-24 00:00:00,weather,8,0.35,7.32,0,heavy_rain,1,3,0,True
1126,9.634421,79.905962,2023-03-05 20:00:00,accident,3,6.89,0.12,0,clear,2,6,20,False
1127,6.846574,79.816957,2023-02-04 07:00:00,road_closure,4,5.92,1.37,0,clear,8,5,7,True
1128,6.832811,79.942453,2023-06-13 19:00:00,accident,1,5.17,0.84,0,heavy_rain,1,1,19,True
1129,6.77676,81.688163,2024-09-26 15:00:00,accident,1,2.83,9.05,0,clear,1,3,15,True
1130,9.461394,81.346063,2024-07-03 22:00:00,accident,1,1.05,2.94,0,rain,10,2,22,True
1131,6.107901,81.063026,2024-10-03 14:00:00,traffic_jam,1,7.22,13.09,0,fog,2,3,14,True
1132,9.071048,79.831669,2023-07-22 19:00:00,traffic_jam,2,7.2,9.61,0,clear,1,5,19,True
1133,9.456922,81.086314,2023-07-05 04:00:00,accident,1,4.96,4.1,0,clear,2,2,4,True
1134,8.384775,81.23807,2023-08-06 00:00:00,flooding,1,0.14,7.15,0,heavy_rain,2,6,0,False
1135,5.980542,80.765394,2024-07-03 12:00:00,traffic_jam,8,0.67,2.43,0,rain,2,2,12,False
1136,6.375514,80.239669,2024-02-03 19:00:00,protest,1,1.18,2.9,0,rain,9,5,19,True
1137,6.882707,79.917257,2023-12-03 19:00:00,accident,7,7.1,14.81,3,rain,3,6,19,True
1138,6.836088,79.992908,2023-10-16 19:00:00,traffic_jam,5,9.3,1.66,0,clear,10,0,19,True
